symbol1,symbol2,dbs,evidence type,methods,ntissues,pmids,uniprot1,uniprot2,go1,go2
CDH1,PLCH2,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0007416, GO:0035635, GO:0015629, GO:0034332, GO:0016339, GO:0032794, GO:0009898, GO:0007043, GO:0051301, GO:0031175, GO:0021983, GO:0007275, GO:0022408, GO:0072425, GO:0000902, GO:0050839, GO:0040020, GO:0070062, GO:0016600, GO:0070979, GO:0097027, GO:0016021, GO:0009636, GO:0005654, GO:0098609, GO:0030198, GO:0005509, GO:1904668, GO:0048471, GO:0042802, GO:0042803, GO:0008284, GO:0005737, GO:0016328, GO:0006281, GO:0030027, GO:0070306, GO:0009986, GO:0031965, GO:0048699, GO:0008013, GO:0006974, GO:0072659, GO:0005913, GO:0045893, GO:0005886, GO:0042307, GO:0044331, GO:0007156, GO:0030506, GO:0010997, GO:0071681, GO:0007049, GO:0031145, GO:0071285, GO:0008092, GO:0043296, GO:0030054, GO:0005802, GO:0016342, GO:0045295, GO:0045296, GO:0030864, GO:0045732, GO:0005576, GO:0005515, GO:0090344, GO:0005768, GO:0005829, GO:0005680","GO:0005737, GO:0004435, GO:0043647, GO:0016042, GO:0005575, GO:0003674, GO:0005509, GO:0005886, GO:0008150, GO:0035556, GO:0046488"
NABP1,PFKFB3,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0006974, GO:0010212, GO:0005829, GO:0000724, GO:0005634, GO:0006281, GO:0005654, GO:0003723, GO:0005515, GO:0042795, GO:0007093, GO:0003697, GO:0070876, GO:0000784","GO:0046835, GO:0007420, GO:0016311, GO:0005829, GO:0005654, GO:0004331, GO:0045821, GO:0003873, GO:0006000, GO:0005524, GO:0006003"
NABP1,NNMT,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0006974, GO:0010212, GO:0005829, GO:0000724, GO:0005634, GO:0006281, GO:0005654, GO:0003723, GO:0005515, GO:0042795, GO:0007093, GO:0003697, GO:0070876, GO:0000784","GO:0005737, GO:0008112, GO:0031100, GO:0005829, GO:0034356, GO:0042493, GO:0008170, GO:0030760, GO:0032259, GO:0010243"
ISG15,TSC22D3,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0006974, GO:0032649, GO:0051607, GO:0005515, GO:0032480, GO:0045648, GO:0019985, GO:0005829, GO:0006281, GO:0019941, GO:0045071, GO:0034340, GO:0005654, GO:0005576, GO:0042742, GO:0016032, GO:0031397, GO:0060337, GO:0030501, GO:0031386, GO:0032020","GO:0000122, GO:0003700, GO:0005829, GO:0006355, GO:0034220, GO:0006970, GO:0048642, GO:0043426, GO:0000981"
CYP1B1,NABP1,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0061304, GO:0004497, GO:0070330, GO:0030336, GO:0005789, GO:0006805, GO:0008210, GO:0045766, GO:0042572, GO:0001525, GO:0042574, GO:0006809, GO:0043542, GO:0031090, GO:0097267, GO:0005739, GO:0043065, GO:0033629, GO:0048514, GO:0055114, GO:0046466, GO:0005506, GO:0019373, GO:0071603, GO:0008285, GO:0016125, GO:0046427, GO:0020037, GO:0006725, GO:0070301, GO:0007601, GO:2000377, GO:0009404, GO:0007155, GO:0002930, GO:0008202, GO:0032088, GO:0019825, GO:0008631, GO:0071407, GO:0010575, GO:0016712, GO:0030199, GO:0019369","GO:0006974, GO:0010212, GO:0005829, GO:0000724, GO:0005634, GO:0006281, GO:0005654, GO:0003723, GO:0005515, GO:0042795, GO:0007093, GO:0003697, GO:0070876, GO:0000784"
GADD45A,SLC16A7,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0000185, GO:0071260, GO:2000379, GO:0005737, GO:0005654, GO:0071479, GO:0005634, GO:0043065, GO:0042803, GO:0016607, GO:0006469, GO:1900745, GO:0006281, GO:0006915, GO:0007050, GO:0019900, GO:0046330, GO:0006977, GO:0071850, GO:0042770, GO:0006974, GO:0000979, GO:0047485, GO:0051726, GO:0000079, GO:0007098, GO:0005515, GO:0046982","GO:0015718, GO:0015129, GO:0015293, GO:0008028, GO:0005215, GO:0016021, GO:1901475, GO:0035873, GO:0050833, GO:0005887, GO:0005886, GO:0005477"
ISG15,THSD4,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0006974, GO:0032649, GO:0051607, GO:0005515, GO:0032480, GO:0045648, GO:0019985, GO:0005829, GO:0006281, GO:0019941, GO:0045071, GO:0034340, GO:0005654, GO:0005576, GO:0042742, GO:0016032, GO:0031397, GO:0060337, GO:0030501, GO:0031386, GO:0032020","GO:0070062, GO:0048251, GO:0062023, GO:0006508, GO:0001527, GO:0008233"
BTG2,H1.2,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0006479, GO:0045930, GO:0043524, GO:0031175, GO:0001078, GO:0014070, GO:0005737, GO:0070062, GO:0000122, GO:0005634, GO:0009612, GO:0035914, GO:0021954, GO:2000178, GO:0008285, GO:0006281, GO:0021542, GO:0060213, GO:0008306, GO:0043434, GO:0051602, GO:0006974, GO:0009952, GO:0005829, GO:0006977, GO:0006351, GO:0005515, GO:0017148",
GADD45A,KCNE3,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0000185, GO:0071260, GO:2000379, GO:0005737, GO:0005654, GO:0071479, GO:0005634, GO:0043065, GO:0042803, GO:0016607, GO:0006469, GO:1900745, GO:0006281, GO:0006915, GO:0007050, GO:0019900, GO:0046330, GO:0006977, GO:0071850, GO:0042770, GO:0006974, GO:0000979, GO:0047485, GO:0051726, GO:0000079, GO:0007098, GO:0005515, GO:0046982","GO:0005737, GO:0005249, GO:1902260, GO:0071805, GO:0015459, GO:0045121, GO:1903765, GO:0030425, GO:0008076, GO:0060306, GO:0086091, GO:1901379, GO:0032809, GO:0005515, GO:0005886, GO:1903817, GO:0044325, GO:1901387, GO:1905025, GO:0043204, GO:0031982"
BTG2,COL8A1,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0006479, GO:0045930, GO:0043524, GO:0031175, GO:0001078, GO:0014070, GO:0005737, GO:0070062, GO:0000122, GO:0005634, GO:0009612, GO:0035914, GO:0021954, GO:2000178, GO:0008285, GO:0006281, GO:0021542, GO:0060213, GO:0008306, GO:0043434, GO:0051602, GO:0006974, GO:0009952, GO:0005829, GO:0006977, GO:0006351, GO:0005515, GO:0017148","GO:0005201, GO:0005615, GO:0010811, GO:0048593, GO:0005788, GO:0030020, GO:0050673, GO:0005576, GO:0005515, GO:0030198, GO:0007155, GO:0005591, GO:0001525, GO:0035987, GO:0005578, GO:0062023"
BTG2,TIPARP,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0006479, GO:0045930, GO:0043524, GO:0031175, GO:0001078, GO:0014070, GO:0005737, GO:0070062, GO:0000122, GO:0005634, GO:0009612, GO:0035914, GO:0021954, GO:2000178, GO:0008285, GO:0006281, GO:0021542, GO:0060213, GO:0008306, GO:0043434, GO:0051602, GO:0006974, GO:0009952, GO:0005829, GO:0006977, GO:0006351, GO:0005515, GO:0017148","GO:0048705, GO:0001570, GO:0006471, GO:0071407, GO:0005634, GO:0048745, GO:0001822, GO:0008585, GO:0060021, GO:0009791, GO:0045732, GO:0010629, GO:0008210, GO:0060325, GO:0008209, GO:0048008, GO:0030097, GO:0003950, GO:0046872, GO:0035326"
ARL4C,ISG15,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0005737, GO:0032456, GO:0005634, GO:0003924, GO:0030175, GO:0016192, GO:0005515, GO:0005886, GO:0043014, GO:0006886, GO:0005829, GO:0005525","GO:0006974, GO:0032649, GO:0051607, GO:0005515, GO:0032480, GO:0045648, GO:0019985, GO:0005829, GO:0006281, GO:0019941, GO:0045071, GO:0034340, GO:0005654, GO:0005576, GO:0042742, GO:0016032, GO:0031397, GO:0060337, GO:0030501, GO:0031386, GO:0032020"
ADH1B,BTG2,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0004024, GO:0005829, GO:0005654, GO:0008270, GO:0005886, GO:0006069","GO:0006479, GO:0045930, GO:0043524, GO:0031175, GO:0001078, GO:0014070, GO:0005737, GO:0070062, GO:0000122, GO:0005634, GO:0009612, GO:0035914, GO:0021954, GO:2000178, GO:0008285, GO:0006281, GO:0021542, GO:0060213, GO:0008306, GO:0043434, GO:0051602, GO:0006974, GO:0009952, GO:0005829, GO:0006977, GO:0006351, GO:0005515, GO:0017148"
BTG2,RGS1,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0006479, GO:0045930, GO:0043524, GO:0031175, GO:0001078, GO:0014070, GO:0005737, GO:0070062, GO:0000122, GO:0005634, GO:0009612, GO:0035914, GO:0021954, GO:2000178, GO:0008285, GO:0006281, GO:0021542, GO:0060213, GO:0008306, GO:0043434, GO:0051602, GO:0006974, GO:0009952, GO:0005829, GO:0006977, GO:0006351, GO:0005515, GO:0017148","GO:0061737, GO:0043547, GO:0009968, GO:0005829, GO:0005886, GO:0005096, GO:0008277, GO:0001965, GO:0005516, GO:0006955, GO:0007193, GO:0007186, GO:0031234, GO:0007165"
CDH1,ST14,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0007416, GO:0035635, GO:0015629, GO:0034332, GO:0016339, GO:0032794, GO:0009898, GO:0007043, GO:0051301, GO:0031175, GO:0021983, GO:0007275, GO:0022408, GO:0072425, GO:0000902, GO:0050839, GO:0040020, GO:0070062, GO:0016600, GO:0070979, GO:0097027, GO:0016021, GO:0009636, GO:0005654, GO:0098609, GO:0030198, GO:0005509, GO:1904668, GO:0048471, GO:0042802, GO:0042803, GO:0008284, GO:0005737, GO:0016328, GO:0006281, GO:0030027, GO:0070306, GO:0009986, GO:0031965, GO:0048699, GO:0008013, GO:0006974, GO:0072659, GO:0005913, GO:0045893, GO:0005886, GO:0042307, GO:0044331, GO:0007156, GO:0030506, GO:0010997, GO:0071681, GO:0007049, GO:0031145, GO:0071285, GO:0008092, GO:0043296, GO:0030054, GO:0005802, GO:0016342, GO:0045295, GO:0045296, GO:0030864, GO:0045732, GO:0005576, GO:0005515, GO:0090344, GO:0005768, GO:0005829, GO:0005680","GO:0019897, GO:0004252, GO:0004175, GO:0005615, GO:0030216, GO:0070268, GO:0016323, GO:0060672, GO:0005887, GO:0005886, GO:0006508, GO:0001843, GO:0008236"
NABP1,TIPARP,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0006974, GO:0010212, GO:0005829, GO:0000724, GO:0005634, GO:0006281, GO:0005654, GO:0003723, GO:0005515, GO:0042795, GO:0007093, GO:0003697, GO:0070876, GO:0000784","GO:0048705, GO:0001570, GO:0006471, GO:0071407, GO:0005634, GO:0048745, GO:0001822, GO:0008585, GO:0060021, GO:0009791, GO:0045732, GO:0010629, GO:0008210, GO:0060325, GO:0008209, GO:0048008, GO:0030097, GO:0003950, GO:0046872, GO:0035326"
AVPI1,BTG2,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0000187, GO:0007049, GO:0005515","GO:0006479, GO:0045930, GO:0043524, GO:0031175, GO:0001078, GO:0014070, GO:0005737, GO:0070062, GO:0000122, GO:0005634, GO:0009612, GO:0035914, GO:0021954, GO:2000178, GO:0008285, GO:0006281, GO:0021542, GO:0060213, GO:0008306, GO:0043434, GO:0051602, GO:0006974, GO:0009952, GO:0005829, GO:0006977, GO:0006351, GO:0005515, GO:0017148"
BTG2,TCIM,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0006479, GO:0045930, GO:0043524, GO:0031175, GO:0001078, GO:0014070, GO:0005737, GO:0070062, GO:0000122, GO:0005634, GO:0009612, GO:0035914, GO:0021954, GO:2000178, GO:0008285, GO:0006281, GO:0021542, GO:0060213, GO:0008306, GO:0043434, GO:0051602, GO:0006974, GO:0009952, GO:0005829, GO:0006977, GO:0006351, GO:0005515, GO:0017148","GO:0005737, GO:0016607, GO:0045746, GO:0005829, GO:0005730, GO:1902806, GO:0005634, GO:0006915, GO:0002264, GO:1900020, GO:0005622, GO:0005654, GO:1901224, GO:0034605, GO:0043066, GO:1903706, GO:0005515, GO:0005886, GO:0010739, GO:0005112, GO:0043620"
BTG2,C4A,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0006479, GO:0045930, GO:0043524, GO:0031175, GO:0001078, GO:0014070, GO:0005737, GO:0070062, GO:0000122, GO:0005634, GO:0009612, GO:0035914, GO:0021954, GO:2000178, GO:0008285, GO:0006281, GO:0021542, GO:0060213, GO:0008306, GO:0043434, GO:0051602, GO:0006974, GO:0009952, GO:0005829, GO:0006977, GO:0006351, GO:0005515, GO:0017148","GO:0004252, GO:0030449, GO:0004866, GO:0005788, GO:0030424, GO:0045202, GO:0030054, GO:0044267, GO:0005615, GO:0072562, GO:0001849, GO:0006508, GO:0043025, GO:0045087, GO:2000427, GO:0043687, GO:0006956, GO:0030425, GO:0006954, GO:0005886, GO:0010951, GO:0006958, GO:0070062, GO:0005576"
NABP1,TGM2,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0006974, GO:0010212, GO:0005829, GO:0000724, GO:0005634, GO:0006281, GO:0005654, GO:0003723, GO:0005515, GO:0042795, GO:0007093, GO:0003697, GO:0070876, GO:0000784","GO:0005783, GO:0003810, GO:0005925, GO:0031226, GO:0051561, GO:0050729, GO:0070062, GO:0045785, GO:0051260, GO:0005739, GO:0043065, GO:0060445, GO:0046872, GO:0043123, GO:0048661, GO:0018153, GO:0062023, GO:0019904, GO:0043277, GO:0060662, GO:0051482, GO:0001974, GO:0005515, GO:0005525, GO:0005829, GO:0032471"
NABP1,THBS2,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0006974, GO:0010212, GO:0005829, GO:0000724, GO:0005634, GO:0006281, GO:0005654, GO:0003723, GO:0005515, GO:0042795, GO:0007093, GO:0003697, GO:0070876, GO:0000784","GO:0005604, GO:0031091, GO:0051965, GO:0005576, GO:0005509, GO:0005515, GO:0007155, GO:0008201, GO:0016525"
NABP1,S100A9,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0006974, GO:0010212, GO:0005829, GO:0000724, GO:0005634, GO:0006281, GO:0005654, GO:0003723, GO:0005515, GO:0042795, GO:0007093, GO:0003697, GO:0070876, GO:0000784","GO:0045087, GO:0019730, GO:0030307, GO:0032602, GO:0050786, GO:0008270, GO:0030593, GO:0070488, GO:0030054, GO:0061844, GO:0005737, GO:0098869, GO:0050729, GO:0005615, GO:0031532, GO:0005634, GO:0045113, GO:0051493, GO:0005654, GO:0005509, GO:0002224, GO:2001244, GO:0034774, GO:0035662, GO:0008017, GO:0005856, GO:0035606, GO:0016209, GO:0006919, GO:0006914, GO:0006915, GO:0032119, GO:0050832, GO:0062023, GO:0010976, GO:0006954, GO:0005886, GO:0007267, GO:0014002, GO:0002523, GO:0070062, GO:0051092, GO:0050544, GO:0005829, GO:0002793, GO:0042742, GO:0043312, GO:0001816, GO:0005576, GO:0005515, GO:0006417, GO:0035821, GO:0030194"
BTG2,CREB3L1,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0006479, GO:0045930, GO:0043524, GO:0031175, GO:0001078, GO:0014070, GO:0005737, GO:0070062, GO:0000122, GO:0005634, GO:0009612, GO:0035914, GO:0021954, GO:2000178, GO:0008285, GO:0006281, GO:0021542, GO:0060213, GO:0008306, GO:0043434, GO:0051602, GO:0006974, GO:0009952, GO:0005829, GO:0006977, GO:0006351, GO:0005515, GO:0017148","GO:0005783, GO:0070278, GO:0005789, GO:0010629, GO:0001077, GO:1903671, GO:0007275, GO:0001649, GO:0000122, GO:0016021, GO:0016020, GO:0006366, GO:0000981, GO:1990440, GO:0046332, GO:0000790, GO:0045892, GO:1902236, GO:0040037, GO:0044212, GO:0001227, GO:0030968, GO:0032967, GO:0005515, GO:0035497, GO:0003682, GO:0005634"
NABP1,SOCS3,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0006974, GO:0010212, GO:0005829, GO:0000724, GO:0005634, GO:0006281, GO:0005654, GO:0003723, GO:0005515, GO:0042795, GO:0007093, GO:0003697, GO:0070876, GO:0000784","GO:0019221, GO:0060670, GO:0060674, GO:0046935, GO:0050728, GO:1990830, GO:0005942, GO:0040008, GO:0042531, GO:0042532, GO:0007259, GO:0043066, GO:0046854, GO:0070102, GO:0001784, GO:0006469, GO:0046426, GO:0060708, GO:0060707, GO:0043687, GO:0046627, GO:0045597, GO:0060334, GO:0004860, GO:0005829, GO:0016567, GO:0005515"
CDH1,GRAMD1C,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0007416, GO:0035635, GO:0015629, GO:0034332, GO:0016339, GO:0032794, GO:0009898, GO:0007043, GO:0051301, GO:0031175, GO:0021983, GO:0007275, GO:0022408, GO:0072425, GO:0000902, GO:0050839, GO:0040020, GO:0070062, GO:0016600, GO:0070979, GO:0097027, GO:0016021, GO:0009636, GO:0005654, GO:0098609, GO:0030198, GO:0005509, GO:1904668, GO:0048471, GO:0042802, GO:0042803, GO:0008284, GO:0005737, GO:0016328, GO:0006281, GO:0030027, GO:0070306, GO:0009986, GO:0031965, GO:0048699, GO:0008013, GO:0006974, GO:0072659, GO:0005913, GO:0045893, GO:0005886, GO:0042307, GO:0044331, GO:0007156, GO:0030506, GO:0010997, GO:0071681, GO:0007049, GO:0031145, GO:0071285, GO:0008092, GO:0043296, GO:0030054, GO:0005802, GO:0016342, GO:0045295, GO:0045296, GO:0030864, GO:0045732, GO:0005576, GO:0005515, GO:0090344, GO:0005768, GO:0005829, GO:0005680","GO:0016021, GO:0005515"
CX3CL1,GADD45A,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0051041, GO:0070098, GO:0019221, GO:0008009, GO:0005886, GO:0050902, GO:0030336, GO:0031737, GO:0048245, GO:0048246, GO:0048247, GO:0048020, GO:0050729, GO:0043547, GO:0071356, GO:0016021, GO:0045766, GO:0033622, GO:0010469, GO:2001240, GO:0005178, GO:0030595, GO:0030593, GO:0006935, GO:0032914, GO:0009986, GO:0060055, GO:0006952, GO:0010976, GO:0006954, GO:0006955, GO:0007155, GO:0002523, GO:0005615, GO:0002548, GO:0007186, GO:0071347, GO:0071346, GO:0005576, GO:0005515, GO:0005102, GO:0070374","GO:0000185, GO:0071260, GO:2000379, GO:0005737, GO:0005654, GO:0071479, GO:0005634, GO:0043065, GO:0042803, GO:0016607, GO:0006469, GO:1900745, GO:0006281, GO:0006915, GO:0007050, GO:0019900, GO:0046330, GO:0006977, GO:0071850, GO:0042770, GO:0006974, GO:0000979, GO:0047485, GO:0051726, GO:0000079, GO:0007098, GO:0005515, GO:0046982"
FGF7,GADD45A,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0005088, GO:0042056, GO:0051549, GO:0018108, GO:0034394, GO:0007165, GO:0060665, GO:0008544, GO:0008543, GO:0046934, GO:0008083, GO:0031532, GO:0051897, GO:0000165, GO:0009611, GO:0008201, GO:0004713, GO:0010463, GO:0046854, GO:0010469, GO:0060445, GO:0008284, GO:0005794, GO:0016303, GO:0045893, GO:0036092, GO:0050918, GO:0031069, GO:0010838, GO:0050679, GO:0050731, GO:0060501, GO:0051781, GO:0005576, GO:0005515, GO:0005104, GO:0061033","GO:0000185, GO:0071260, GO:2000379, GO:0005737, GO:0005654, GO:0071479, GO:0005634, GO:0043065, GO:0042803, GO:0016607, GO:0006469, GO:1900745, GO:0006281, GO:0006915, GO:0007050, GO:0019900, GO:0046330, GO:0006977, GO:0071850, GO:0042770, GO:0006974, GO:0000979, GO:0047485, GO:0051726, GO:0000079, GO:0007098, GO:0005515, GO:0046982"
BTG2,NR4A3,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0006479, GO:0045930, GO:0043524, GO:0031175, GO:0001078, GO:0014070, GO:0005737, GO:0070062, GO:0000122, GO:0005634, GO:0009612, GO:0035914, GO:0021954, GO:2000178, GO:0008285, GO:0006281, GO:0021542, GO:0060213, GO:0008306, GO:0043434, GO:0051602, GO:0006974, GO:0009952, GO:0005829, GO:0006977, GO:0006351, GO:0005515, GO:0017148","GO:0045444, GO:0043303, GO:0060005, GO:0048752, GO:0021766, GO:0048008, GO:0001077, GO:0043524, GO:0008270, GO:0043401, GO:0003677, GO:0007411, GO:0038097, GO:0010828, GO:0044320, GO:0043565, GO:0030522, GO:0001707, GO:0050885, GO:0000122, GO:0005634, GO:0007369, GO:0042629, GO:0032765, GO:0046321, GO:0005654, GO:0035726, GO:0006367, GO:1904754, GO:0097009, GO:1904707, GO:0000981, GO:0042803, GO:0035259, GO:0061469, GO:0005515, GO:0048660, GO:0030534, GO:0009444, GO:2000253, GO:0035035, GO:0019901, GO:0071376, GO:0045333, GO:0071870, GO:0048661, GO:0031100, GO:0000978, GO:0045787, GO:0010613, GO:0050679, GO:0001223, GO:0042542, GO:2000108, GO:0045652, GO:1900625, GO:0003707, GO:0045944, GO:0000977, GO:0005667, GO:0035497, GO:1903208, GO:0004887"
BTG2,RHOB,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0006479, GO:0045930, GO:0043524, GO:0031175, GO:0001078, GO:0014070, GO:0005737, GO:0070062, GO:0000122, GO:0005634, GO:0009612, GO:0035914, GO:0021954, GO:2000178, GO:0008285, GO:0006281, GO:0021542, GO:0060213, GO:0008306, GO:0043434, GO:0051602, GO:0006974, GO:0009952, GO:0005829, GO:0006977, GO:0006351, GO:0005515, GO:0017148","GO:0051056, GO:0008333, GO:0030334, GO:0070301, GO:0005925, GO:0010008, GO:0005737, GO:0071479, GO:0001525, GO:0045786, GO:0070062, GO:0030950, GO:0031410, GO:0005634, GO:0000281, GO:0045766, GO:0043065, GO:0016477, GO:0007186, GO:0031902, GO:0005525, GO:0030336, GO:0030154, GO:0051017, GO:0032153, GO:0006915, GO:0003924, GO:0032154, GO:0019901, GO:0008360, GO:0005938, GO:0005886, GO:0007155, GO:0007266, GO:0061154, GO:0007015, GO:0010595, GO:0043231, GO:0007163, GO:0005829, GO:0005769, GO:0019003, GO:0005515, GO:0006886, GO:0032956"
NABP1,VCAN,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0006974, GO:0010212, GO:0005829, GO:0000724, GO:0005634, GO:0006281, GO:0005654, GO:0003723, GO:0005515, GO:0042795, GO:0007093, GO:0003697, GO:0070876, GO:0000784","GO:0030207, GO:0030206, GO:0030246, GO:0005788, GO:0030208, GO:0001501, GO:0007275, GO:0001649, GO:0007417, GO:0044267, GO:0043202, GO:0005615, GO:0016020, GO:0030198, GO:0005509, GO:0008037, GO:0005796, GO:0043687, GO:0030021, GO:0062023, GO:0007155, GO:0031012, GO:0005539, GO:0005576, GO:0005515, GO:0005578"
AKR1C1,CHL1,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0004033, GO:0004032, GO:0008106, GO:0015721, GO:0047006, GO:0047718, GO:0006805, GO:0047023, GO:0042574, GO:0001523, GO:0016491, GO:0044597, GO:0070062, GO:0047086, GO:0051260, GO:0042448, GO:0008202, GO:0030855, GO:0046683, GO:0016229, GO:0007586, GO:0018636, GO:0032052, GO:0071395, GO:0047115, GO:0030299, GO:0042632, GO:0008206, GO:0055114, GO:0047042, GO:0005829, GO:0031406, GO:0016655, GO:0005515, GO:0044598","GO:0032091, GO:0034085, GO:0008026, GO:0030496, GO:0030892, GO:0072719, GO:0030425, GO:0043524, GO:0007165, GO:0003677, GO:0007411, GO:1904976, GO:0007275, GO:0007062, GO:0005737, GO:0005654, GO:0045177, GO:0036498, GO:0070062, GO:0003727, GO:0005813, GO:0016021, GO:0045142, GO:0000922, GO:0035640, GO:0008186, GO:0002020, GO:0003690, GO:0046872, GO:0031297, GO:0003697, GO:0005524, GO:0045876, GO:0032079, GO:0031103, GO:0016032, GO:0006281, GO:0004003, GO:0032508, GO:0008094, GO:0004386, GO:0001650, GO:0000790, GO:0072711, GO:1990700, GO:0005886, GO:0007155, GO:1901838, GO:0035563, GO:0044806, GO:0008344, GO:0006974, GO:0031390, GO:0051880, GO:0051539, GO:0005730, GO:0050890, GO:2000781, GO:0003688, GO:0006351, GO:0005515, GO:0001764, GO:0003682, GO:0005634"
CDH1,PEG10,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0007416, GO:0035635, GO:0015629, GO:0034332, GO:0016339, GO:0032794, GO:0009898, GO:0007043, GO:0051301, GO:0031175, GO:0021983, GO:0007275, GO:0022408, GO:0072425, GO:0000902, GO:0050839, GO:0040020, GO:0070062, GO:0016600, GO:0070979, GO:0097027, GO:0016021, GO:0009636, GO:0005654, GO:0098609, GO:0030198, GO:0005509, GO:1904668, GO:0048471, GO:0042802, GO:0042803, GO:0008284, GO:0005737, GO:0016328, GO:0006281, GO:0030027, GO:0070306, GO:0009986, GO:0031965, GO:0048699, GO:0008013, GO:0006974, GO:0072659, GO:0005913, GO:0045893, GO:0005886, GO:0042307, GO:0044331, GO:0007156, GO:0030506, GO:0010997, GO:0071681, GO:0007049, GO:0031145, GO:0071285, GO:0008092, GO:0043296, GO:0030054, GO:0005802, GO:0016342, GO:0045295, GO:0045296, GO:0030864, GO:0045732, GO:0005576, GO:0005515, GO:0090344, GO:0005768, GO:0005829, GO:0005680","GO:0005737, GO:0030154, GO:0005634, GO:0006915, GO:0030512, GO:0003723, GO:0005515, GO:0003677, GO:0005829, GO:0008270"
NABP1,NOS3,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0006974, GO:0010212, GO:0005829, GO:0000724, GO:0005634, GO:0006281, GO:0005654, GO:0003723, GO:0005515, GO:0042795, GO:0007093, GO:0003697, GO:0070876, GO:0000784","GO:0014740, GO:0031284, GO:0030324, GO:0008285, GO:1900153, GO:0051186, GO:0043267, GO:0005901, GO:0010628, GO:0008217, GO:0008270, GO:0042311, GO:0032496, GO:0001525, GO:0010494, GO:0006809, GO:0007005, GO:0014806, GO:0005737, GO:0050661, GO:0001701, GO:0051346, GO:0003203, GO:0019430, GO:0005634, GO:0006527, GO:0045766, GO:0007275, GO:0010544, GO:0055114, GO:0045776, GO:0010181, GO:0030666, GO:0048471, GO:0046870, GO:0048477, GO:0002028, GO:0003723, GO:0034618, GO:0005856, GO:0070168, GO:0003180, GO:0020037, GO:1902042, GO:0050880, GO:0017148, GO:0006417, GO:0034617, GO:0007281, GO:0043536, GO:0007283, GO:0003057, GO:0051726, GO:0003785, GO:0012506, GO:0005886, GO:0009408, GO:0045454, GO:0007263, GO:0050660, GO:0003100, GO:0050999, GO:0048873, GO:0001542, GO:2001234, GO:0004517, GO:0031663, GO:0005829, GO:0043542, GO:0000932, GO:0005623, GO:0000139, GO:0016709, GO:0001974, GO:0003184, GO:0009725, GO:0097110, GO:0005516, GO:0005515, GO:0051926, GO:0034405, GO:0060412, GO:0016491, GO:0003958"
BTG2,PTP4A1,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0006479, GO:0045930, GO:0043524, GO:0031175, GO:0001078, GO:0014070, GO:0005737, GO:0070062, GO:0000122, GO:0005634, GO:0009612, GO:0035914, GO:0021954, GO:2000178, GO:0008285, GO:0006281, GO:0021542, GO:0060213, GO:0008306, GO:0043434, GO:0051602, GO:0006974, GO:0009952, GO:0005829, GO:0006977, GO:0006351, GO:0005515, GO:0017148","GO:0005737, GO:0030335, GO:0005819, GO:0005783, GO:0008138, GO:0004725, GO:0009898, GO:0007275, GO:0005515, GO:0035335, GO:0005634, GO:0005769, GO:0007049"
