symbol1,symbol2,dbs,evidence type,methods,ntissues,pmids,uniprot1,uniprot2,go1,go2
ATF3,NABP1,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:1990622, GO:1902237, GO:0034198, GO:0001078, GO:0006094, GO:0005730, GO:0005634, GO:0003714, GO:0005654, GO:0006366, GO:0035914, GO:0045944, GO:0000982, GO:0042802, GO:0042803, GO:0008284, GO:1990440, GO:0036499, GO:0061394, GO:0044212, GO:0003700, GO:0000122, GO:0001228, GO:0006357, GO:0000976, GO:0000977, GO:0005515, GO:0000978, GO:0046982, GO:0070373, GO:1903984, GO:0000981","GO:0006974, GO:0010212, GO:0005829, GO:0000724, GO:0005634, GO:0006281, GO:0005654, GO:0003723, GO:0005515, GO:0042795, GO:0007093, GO:0003697, GO:0070876, GO:0000784"
BTG2,SAMHD1,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0006479, GO:0045930, GO:0043524, GO:0031175, GO:0001078, GO:0014070, GO:0005737, GO:0070062, GO:0000122, GO:0005634, GO:0009612, GO:0035914, GO:0021954, GO:2000178, GO:0008285, GO:0006281, GO:0021542, GO:0060213, GO:0008306, GO:0043434, GO:0051602, GO:0006974, GO:0009952, GO:0005829, GO:0006977, GO:0006351, GO:0005515, GO:0017148","GO:0016793, GO:0051289, GO:0006955, GO:0046061, GO:0008270, GO:0003676, GO:0005634, GO:0004540, GO:0006203, GO:0005654, GO:0032567, GO:0008832, GO:0042802, GO:0045088, GO:0060337, GO:0005886, GO:0090501, GO:0051607, GO:0005622, GO:0003723, GO:0005515, GO:0009264"
CCN1,CHL1,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0000278, GO:0004672, GO:0050840, GO:0060710, GO:0048146, GO:0000307, GO:0000079, GO:0003281, GO:0005788, GO:0031012, GO:0007165, GO:0070372, GO:0060591, GO:0009653, GO:0001649, GO:0044320, GO:0005737, GO:0044267, GO:0044843, GO:0071373, GO:0090102, GO:0097472, GO:1990314, GO:0001940, GO:0060548, GO:0005634, GO:0031100, GO:0036120, GO:0071456, GO:0005654, GO:0000086, GO:0043066, GO:0071314, GO:0051301, GO:0045893, GO:0016572, GO:0043280, GO:0005520, GO:0007088, GO:0045669, GO:0002041, GO:0097124, GO:0008284, GO:0005178, GO:0030335, GO:0006935, GO:0008283, GO:0071392, GO:0010811, GO:0043687, GO:0033762, GO:0016538, GO:0072593, GO:0071732, GO:0061036, GO:0001558, GO:0060716, GO:0007155, GO:0016032, GO:0007265, GO:0030513, GO:0008201, GO:0045787, GO:0019901, GO:2000304, GO:0003278, GO:0051726, GO:0016579, GO:0005829, GO:0005578, GO:0033690, GO:0044319, GO:0001939, GO:0010518, GO:0030198, GO:0045944, GO:0005515, GO:0003181, GO:0060413, GO:0045860, GO:0001934, GO:0019904","GO:0032091, GO:0034085, GO:0008026, GO:0030496, GO:0030892, GO:0072719, GO:0030425, GO:0043524, GO:0007165, GO:0003677, GO:0007411, GO:1904976, GO:0007275, GO:0007062, GO:0005737, GO:0005654, GO:0045177, GO:0036498, GO:0070062, GO:0003727, GO:0005813, GO:0016021, GO:0045142, GO:0000922, GO:0035640, GO:0008186, GO:0002020, GO:0003690, GO:0046872, GO:0031297, GO:0003697, GO:0005524, GO:0045876, GO:0032079, GO:0031103, GO:0016032, GO:0006281, GO:0004003, GO:0032508, GO:0008094, GO:0004386, GO:0001650, GO:0000790, GO:0072711, GO:1990700, GO:0005886, GO:0007155, GO:1901838, GO:0035563, GO:0044806, GO:0008344, GO:0006974, GO:0031390, GO:0051880, GO:0051539, GO:0005730, GO:0050890, GO:2000781, GO:0003688, GO:0006351, GO:0005515, GO:0001764, GO:0003682, GO:0005634"
GGT5,ISG15,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0000048, GO:1901750, GO:0016021, GO:0006520, GO:0103068, GO:0006631, GO:0036374, GO:0006691, GO:0102953, GO:0006954, GO:0005886, GO:0006750, GO:0006508, GO:0006751, GO:0031226, GO:0006412, GO:0002951","GO:0006974, GO:0032649, GO:0051607, GO:0005515, GO:0032480, GO:0045648, GO:0019985, GO:0005829, GO:0006281, GO:0019941, GO:0045071, GO:0034340, GO:0005654, GO:0005576, GO:0042742, GO:0016032, GO:0031397, GO:0060337, GO:0030501, GO:0031386, GO:0032020"
GADD45A,SELE,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0000185, GO:0071260, GO:2000379, GO:0005737, GO:0005654, GO:0071479, GO:0005634, GO:0043065, GO:0042803, GO:0016607, GO:0006469, GO:1900745, GO:0006281, GO:0006915, GO:0007050, GO:0019900, GO:0046330, GO:0006977, GO:0071850, GO:0042770, GO:0006974, GO:0000979, GO:0047485, GO:0051726, GO:0000079, GO:0007098, GO:0005515, GO:0046982","GO:0007202, GO:0005887, GO:0005901, GO:0050900, GO:0050901, GO:0005905, GO:0032496, GO:0070492, GO:0005615, GO:0070555, GO:0050727, GO:0048471, GO:0046872, GO:0030029, GO:0019722, GO:0034612, GO:0007159, GO:0002092, GO:0006954, GO:0005886, GO:0007157, GO:0002523, GO:0030863, GO:0045121, GO:0033691, GO:0004888, GO:0005515, GO:0043274"
ANO9,CDH1,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0005229, GO:0017128, GO:0061589, GO:0006869, GO:0061591, GO:0061590, GO:0016021, GO:0005622, GO:0034220, GO:0006821, GO:0005515, GO:0005886, GO:1902939","GO:0007416, GO:0035635, GO:0015629, GO:0034332, GO:0016339, GO:0032794, GO:0009898, GO:0007043, GO:0051301, GO:0031175, GO:0021983, GO:0007275, GO:0022408, GO:0072425, GO:0000902, GO:0050839, GO:0040020, GO:0070062, GO:0016600, GO:0070979, GO:0097027, GO:0016021, GO:0009636, GO:0005654, GO:0098609, GO:0030198, GO:0005509, GO:1904668, GO:0048471, GO:0042802, GO:0042803, GO:0008284, GO:0005737, GO:0016328, GO:0006281, GO:0030027, GO:0070306, GO:0009986, GO:0031965, GO:0048699, GO:0008013, GO:0006974, GO:0072659, GO:0005913, GO:0045893, GO:0005886, GO:0042307, GO:0044331, GO:0007156, GO:0030506, GO:0010997, GO:0071681, GO:0007049, GO:0031145, GO:0071285, GO:0008092, GO:0043296, GO:0030054, GO:0005802, GO:0016342, GO:0045295, GO:0045296, GO:0030864, GO:0045732, GO:0005576, GO:0005515, GO:0090344, GO:0005768, GO:0005829, GO:0005680"
CDH1,TENM1,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0007416, GO:0035635, GO:0015629, GO:0034332, GO:0016339, GO:0032794, GO:0009898, GO:0007043, GO:0051301, GO:0031175, GO:0021983, GO:0007275, GO:0022408, GO:0072425, GO:0000902, GO:0050839, GO:0040020, GO:0070062, GO:0016600, GO:0070979, GO:0097027, GO:0016021, GO:0009636, GO:0005654, GO:0098609, GO:0030198, GO:0005509, GO:1904668, GO:0048471, GO:0042802, GO:0042803, GO:0008284, GO:0005737, GO:0016328, GO:0006281, GO:0030027, GO:0070306, GO:0009986, GO:0031965, GO:0048699, GO:0008013, GO:0006974, GO:0072659, GO:0005913, GO:0045893, GO:0005886, GO:0042307, GO:0044331, GO:0007156, GO:0030506, GO:0010997, GO:0071681, GO:0007049, GO:0031145, GO:0071285, GO:0008092, GO:0043296, GO:0030054, GO:0005802, GO:0016342, GO:0045295, GO:0045296, GO:0030864, GO:0045732, GO:0005576, GO:0005515, GO:0090344, GO:0005768, GO:0005829, GO:0005680","GO:0033138, GO:0005783, GO:0008285, GO:0016607, GO:0043406, GO:0006955, GO:0005737, GO:0007218, GO:0030838, GO:0005634, GO:0051491, GO:0043005, GO:0048471, GO:0016363, GO:0042803, GO:0048666, GO:0005794, GO:0090316, GO:0005887, GO:0005886, GO:0007157, GO:0050839, GO:0008201, GO:0007399, GO:0005856, GO:0005576, GO:0006351, GO:0046982, GO:0006359"
CDH1,PPP1R3C,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0007416, GO:0035635, GO:0015629, GO:0034332, GO:0016339, GO:0032794, GO:0009898, GO:0007043, GO:0051301, GO:0031175, GO:0021983, GO:0007275, GO:0022408, GO:0072425, GO:0000902, GO:0050839, GO:0040020, GO:0070062, GO:0016600, GO:0070979, GO:0097027, GO:0016021, GO:0009636, GO:0005654, GO:0098609, GO:0030198, GO:0005509, GO:1904668, GO:0048471, GO:0042802, GO:0042803, GO:0008284, GO:0005737, GO:0016328, GO:0006281, GO:0030027, GO:0070306, GO:0009986, GO:0031965, GO:0048699, GO:0008013, GO:0006974, GO:0072659, GO:0005913, GO:0045893, GO:0005886, GO:0042307, GO:0044331, GO:0007156, GO:0030506, GO:0010997, GO:0071681, GO:0007049, GO:0031145, GO:0071285, GO:0008092, GO:0043296, GO:0030054, GO:0005802, GO:0016342, GO:0045295, GO:0045296, GO:0030864, GO:0045732, GO:0005576, GO:0005515, GO:0090344, GO:0005768, GO:0005829, GO:0005680","GO:0043666, GO:0005977, GO:0019888, GO:0006470, GO:0005829, GO:0004722, GO:0019903, GO:0005515, GO:0005978"
ADAMTS1,BTG2,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0060347, GO:0008285, GO:0005604, GO:0004222, GO:0001542, GO:0031410, GO:0007229, GO:0001822, GO:1904754, GO:0008270, GO:0006508, GO:1904707, GO:0008201, GO:0008237, GO:1900087","GO:0006479, GO:0045930, GO:0043524, GO:0031175, GO:0001078, GO:0014070, GO:0005737, GO:0070062, GO:0000122, GO:0005634, GO:0009612, GO:0035914, GO:0021954, GO:2000178, GO:0008285, GO:0006281, GO:0021542, GO:0060213, GO:0008306, GO:0043434, GO:0051602, GO:0006974, GO:0009952, GO:0005829, GO:0006977, GO:0006351, GO:0005515, GO:0017148"
ISG15,P3H2,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0006974, GO:0032649, GO:0051607, GO:0005515, GO:0032480, GO:0045648, GO:0019985, GO:0005829, GO:0006281, GO:0019941, GO:0045071, GO:0034340, GO:0005654, GO:0005576, GO:0042742, GO:0016032, GO:0031397, GO:0060337, GO:0030501, GO:0031386, GO:0032020","GO:0005794, GO:0005604, GO:0005783, GO:0008285, GO:0019797, GO:0005788, GO:0019511, GO:0016529, GO:0032963, GO:0005506, GO:0031418, GO:0055114"
CHL1,PAPLN,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0032091, GO:0034085, GO:0008026, GO:0030496, GO:0030892, GO:0072719, GO:0030425, GO:0043524, GO:0007165, GO:0003677, GO:0007411, GO:1904976, GO:0007275, GO:0007062, GO:0005737, GO:0005654, GO:0045177, GO:0036498, GO:0070062, GO:0003727, GO:0005813, GO:0016021, GO:0045142, GO:0000922, GO:0035640, GO:0008186, GO:0002020, GO:0003690, GO:0046872, GO:0031297, GO:0003697, GO:0005524, GO:0045876, GO:0032079, GO:0031103, GO:0016032, GO:0006281, GO:0004003, GO:0032508, GO:0008094, GO:0004386, GO:0001650, GO:0000790, GO:0072711, GO:1990700, GO:0005886, GO:0007155, GO:1901838, GO:0035563, GO:0044806, GO:0008344, GO:0006974, GO:0031390, GO:0051880, GO:0051539, GO:0005730, GO:0050890, GO:2000781, GO:0003688, GO:0006351, GO:0005515, GO:0001764, GO:0003682, GO:0005634","GO:0010951, GO:0006508, GO:0008233, GO:0005576, GO:0004867"
CXCL12,ISG15,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0009897, GO:0070098, GO:0050965, GO:0050966, GO:0008009, GO:0009314, GO:0060326, GO:1990478, GO:0008064, GO:0045236, GO:0001764, GO:0007165, GO:0050918, GO:0042056, GO:0007411, GO:0001666, GO:0033603, GO:0005737, GO:0042379, GO:0008083, GO:0045785, GO:0009615, GO:0048842, GO:0022029, GO:2000406, GO:1902230, GO:2000669, GO:0033622, GO:0007186, GO:0005178, GO:0030335, GO:0006935, GO:0031100, GO:0008015, GO:0006874, GO:0050930, GO:0006952, GO:0090026, GO:0006955, GO:0007155, GO:0009408, GO:0043434, GO:0008344, GO:0070062, GO:0010469, GO:0001938, GO:0005576, GO:0090280, GO:1903237, GO:0005102","GO:0006974, GO:0032649, GO:0051607, GO:0005515, GO:0032480, GO:0045648, GO:0019985, GO:0005829, GO:0006281, GO:0019941, GO:0045071, GO:0034340, GO:0005654, GO:0005576, GO:0042742, GO:0016032, GO:0031397, GO:0060337, GO:0030501, GO:0031386, GO:0032020"
CSGALNACT1,GADD45A,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0030206, GO:0030173, GO:0030210, GO:0008376, GO:0009653, GO:0019276, GO:0047237, GO:0047238, GO:0015020, GO:0046872, GO:0008037, GO:0008283, GO:0008955, GO:0030166, GO:0032580, GO:0051216, GO:0046398, GO:0007399, GO:0001958, GO:0050653, GO:0050650, GO:0050651, GO:0005622, GO:0030198, GO:0015014, GO:0000139","GO:0000185, GO:0071260, GO:2000379, GO:0005737, GO:0005654, GO:0071479, GO:0005634, GO:0043065, GO:0042803, GO:0016607, GO:0006469, GO:1900745, GO:0006281, GO:0006915, GO:0007050, GO:0019900, GO:0046330, GO:0006977, GO:0071850, GO:0042770, GO:0006974, GO:0000979, GO:0047485, GO:0051726, GO:0000079, GO:0007098, GO:0005515, GO:0046982"
NABP1,RDH10,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0006974, GO:0010212, GO:0005829, GO:0000724, GO:0005634, GO:0006281, GO:0005654, GO:0003723, GO:0005515, GO:0042795, GO:0007093, GO:0003697, GO:0070876, GO:0000784","GO:0060431, GO:0052650, GO:0031076, GO:0005789, GO:0042572, GO:0042574, GO:0001523, GO:0005737, GO:0001701, GO:0031090, GO:0016021, GO:0005811, GO:0008406, GO:0043584, GO:0043583, GO:0060449, GO:0014032, GO:0048703, GO:0044297, GO:0007601, GO:0035115, GO:0001656, GO:0055114, GO:0016616, GO:0002138, GO:0004745, GO:0005634"
BAALC,CDH1,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0005737, GO:0005634, GO:0045121, GO:0045211, GO:0014069, GO:0043005, GO:0005829, GO:0030054","GO:0007416, GO:0035635, GO:0015629, GO:0034332, GO:0016339, GO:0032794, GO:0009898, GO:0007043, GO:0051301, GO:0031175, GO:0021983, GO:0007275, GO:0022408, GO:0072425, GO:0000902, GO:0050839, GO:0040020, GO:0070062, GO:0016600, GO:0070979, GO:0097027, GO:0016021, GO:0009636, GO:0005654, GO:0098609, GO:0030198, GO:0005509, GO:1904668, GO:0048471, GO:0042802, GO:0042803, GO:0008284, GO:0005737, GO:0016328, GO:0006281, GO:0030027, GO:0070306, GO:0009986, GO:0031965, GO:0048699, GO:0008013, GO:0006974, GO:0072659, GO:0005913, GO:0045893, GO:0005886, GO:0042307, GO:0044331, GO:0007156, GO:0030506, GO:0010997, GO:0071681, GO:0007049, GO:0031145, GO:0071285, GO:0008092, GO:0043296, GO:0030054, GO:0005802, GO:0016342, GO:0045295, GO:0045296, GO:0030864, GO:0045732, GO:0005576, GO:0005515, GO:0090344, GO:0005768, GO:0005829, GO:0005680"
BTG2,IER5L,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0006479, GO:0045930, GO:0043524, GO:0031175, GO:0001078, GO:0014070, GO:0005737, GO:0070062, GO:0000122, GO:0005634, GO:0009612, GO:0035914, GO:0021954, GO:2000178, GO:0008285, GO:0006281, GO:0021542, GO:0060213, GO:0008306, GO:0043434, GO:0051602, GO:0006974, GO:0009952, GO:0005829, GO:0006977, GO:0006351, GO:0005515, GO:0017148",
GADD45A,PAMR1,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0000185, GO:0071260, GO:2000379, GO:0005737, GO:0005654, GO:0071479, GO:0005634, GO:0043065, GO:0042803, GO:0016607, GO:0006469, GO:1900745, GO:0006281, GO:0006915, GO:0007050, GO:0019900, GO:0046330, GO:0006977, GO:0071850, GO:0042770, GO:0006974, GO:0000979, GO:0047485, GO:0051726, GO:0000079, GO:0007098, GO:0005515, GO:0046982","GO:0005576, GO:0005509"
ADCYAP1R1,ISG15,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0017046, GO:0038023, GO:0030306, GO:0030154, GO:0043950, GO:0005901, GO:0060732, GO:0007166, GO:0019933, GO:0046545, GO:0005923, GO:0008528, GO:0032355, GO:0042923, GO:0004999, GO:0043005, GO:0010524, GO:0007186, GO:0051057, GO:0005791, GO:0060548, GO:0009986, GO:0045471, GO:0007283, GO:0005887, GO:0005886, GO:0008179, GO:0043235, GO:0043231, GO:0007202, GO:0005515, GO:0033555, GO:0005768","GO:0006974, GO:0032649, GO:0051607, GO:0005515, GO:0032480, GO:0045648, GO:0019985, GO:0005829, GO:0006281, GO:0019941, GO:0045071, GO:0034340, GO:0005654, GO:0005576, GO:0042742, GO:0016032, GO:0031397, GO:0060337, GO:0030501, GO:0031386, GO:0032020"
CXCR4,ISG15,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0000187, GO:0009897, GO:0032027, GO:0019064, GO:0019956, GO:0019957, GO:0006955, GO:0048714, GO:0030260, GO:0050920, GO:0060326, GO:0007411, GO:0016494, GO:0001666, GO:0016493, GO:0030054, GO:0005737, GO:0004930, GO:0070062, GO:0009615, GO:0016021, GO:0005770, GO:0003779, GO:0015026, GO:0070098, GO:0006935, GO:0019722, GO:0009986, GO:0006915, GO:0031252, GO:0006954, GO:0005886, GO:0022008, GO:0007420, GO:0031625, GO:0032991, GO:0043217, GO:0071345, GO:0007186, GO:0002407, GO:0001618, GO:0007204, GO:0005764, GO:0043130, GO:0005515, GO:0031410, GO:0005769","GO:0006974, GO:0032649, GO:0051607, GO:0005515, GO:0032480, GO:0045648, GO:0019985, GO:0005829, GO:0006281, GO:0019941, GO:0045071, GO:0034340, GO:0005654, GO:0005576, GO:0042742, GO:0016032, GO:0031397, GO:0060337, GO:0030501, GO:0031386, GO:0032020"
CDH1,LLGL2,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0007416, GO:0035635, GO:0015629, GO:0034332, GO:0016339, GO:0032794, GO:0009898, GO:0007043, GO:0051301, GO:0031175, GO:0021983, GO:0007275, GO:0022408, GO:0072425, GO:0000902, GO:0050839, GO:0040020, GO:0070062, GO:0016600, GO:0070979, GO:0097027, GO:0016021, GO:0009636, GO:0005654, GO:0098609, GO:0030198, GO:0005509, GO:1904668, GO:0048471, GO:0042802, GO:0042803, GO:0008284, GO:0005737, GO:0016328, GO:0006281, GO:0030027, GO:0070306, GO:0009986, GO:0031965, GO:0048699, GO:0008013, GO:0006974, GO:0072659, GO:0005913, GO:0045893, GO:0005886, GO:0042307, GO:0044331, GO:0007156, GO:0030506, GO:0010997, GO:0071681, GO:0007049, GO:0031145, GO:0071285, GO:0008092, GO:0043296, GO:0030054, GO:0005802, GO:0016342, GO:0045295, GO:0045296, GO:0030864, GO:0045732, GO:0005576, GO:0005515, GO:0090344, GO:0005768, GO:0005829, GO:0005680","GO:0005737, GO:0005886, GO:0030866, GO:0050708, GO:0043231, GO:0051294, GO:0005829, GO:0006887, GO:0005096, GO:0017137, GO:0030864, GO:0030165, GO:0019905, GO:0051301, GO:0005515, GO:0008593, GO:0032878, GO:0017157, GO:0007049, GO:0043547"
IGFBP6,ISG15,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0090090, GO:0005794, GO:0043567, GO:0031994, GO:0031995, GO:0008285, GO:0005615, GO:0001558, GO:0007165, GO:0042568, GO:0044267, GO:0005102, GO:0001968, GO:0005576","GO:0006974, GO:0032649, GO:0051607, GO:0005515, GO:0032480, GO:0045648, GO:0019985, GO:0005829, GO:0006281, GO:0019941, GO:0045071, GO:0034340, GO:0005654, GO:0005576, GO:0042742, GO:0016032, GO:0031397, GO:0060337, GO:0030501, GO:0031386, GO:0032020"
CDH1,MAMLD1,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0007416, GO:0035635, GO:0015629, GO:0034332, GO:0016339, GO:0032794, GO:0009898, GO:0007043, GO:0051301, GO:0031175, GO:0021983, GO:0007275, GO:0022408, GO:0072425, GO:0000902, GO:0050839, GO:0040020, GO:0070062, GO:0016600, GO:0070979, GO:0097027, GO:0016021, GO:0009636, GO:0005654, GO:0098609, GO:0030198, GO:0005509, GO:1904668, GO:0048471, GO:0042802, GO:0042803, GO:0008284, GO:0005737, GO:0016328, GO:0006281, GO:0030027, GO:0070306, GO:0009986, GO:0031965, GO:0048699, GO:0008013, GO:0006974, GO:0072659, GO:0005913, GO:0045893, GO:0005886, GO:0042307, GO:0044331, GO:0007156, GO:0030506, GO:0010997, GO:0071681, GO:0007049, GO:0031145, GO:0071285, GO:0008092, GO:0043296, GO:0030054, GO:0005802, GO:0016342, GO:0045295, GO:0045296, GO:0030864, GO:0045732, GO:0005576, GO:0005515, GO:0090344, GO:0005768, GO:0005829, GO:0005680","GO:0005654, GO:0016604, GO:0005794, GO:0005813, GO:0008584, GO:0005575, GO:0006357, GO:0003674, GO:0006351"
MPP7,TSPAN5,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0042393, GO:0030010, GO:0032947, GO:0031497, GO:0005923, GO:0007049, GO:0005737, GO:0035591, GO:0009967, GO:0005634, GO:0051082, GO:0005654, GO:0097025, GO:0006260, GO:0030054, GO:0033186, GO:0071896, GO:0006281, GO:0031334, GO:0006974, GO:0000790, GO:0019904, GO:0046982, GO:0032991, GO:0005829, GO:0006335, GO:0070830, GO:0045296, GO:0006355, GO:0006351, GO:0005515, GO:0003682, GO:0006334, GO:0005912","GO:0005887, GO:0051604, GO:0019899, GO:0045747, GO:0007166, GO:0005886, GO:0072659"
CHL1,LOX,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0032091, GO:0034085, GO:0008026, GO:0030496, GO:0030892, GO:0072719, GO:0030425, GO:0043524, GO:0007165, GO:0003677, GO:0007411, GO:1904976, GO:0007275, GO:0007062, GO:0005737, GO:0005654, GO:0045177, GO:0036498, GO:0070062, GO:0003727, GO:0005813, GO:0016021, GO:0045142, GO:0000922, GO:0035640, GO:0008186, GO:0002020, GO:0003690, GO:0046872, GO:0031297, GO:0003697, GO:0005524, GO:0045876, GO:0032079, GO:0031103, GO:0016032, GO:0006281, GO:0004003, GO:0032508, GO:0008094, GO:0004386, GO:0001650, GO:0000790, GO:0072711, GO:1990700, GO:0005886, GO:0007155, GO:1901838, GO:0035563, GO:0044806, GO:0008344, GO:0006974, GO:0031390, GO:0051880, GO:0051539, GO:0005730, GO:0050890, GO:2000781, GO:0003688, GO:0006351, GO:0005515, GO:0001764, GO:0003682, GO:0005634","GO:0007507, GO:0055114, GO:0030324, GO:0005615, GO:0005634, GO:0018057, GO:0042493, GO:0048251, GO:0006464, GO:0004720, GO:0031012, GO:0030199, GO:0005576, GO:0048514, GO:0042060, GO:0005515, GO:0035904, GO:0005507, GO:0048545, GO:0005581"
BTG2,MUC3A,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0006479, GO:0045930, GO:0043524, GO:0031175, GO:0001078, GO:0014070, GO:0005737, GO:0070062, GO:0000122, GO:0005634, GO:0009612, GO:0035914, GO:0021954, GO:2000178, GO:0008285, GO:0006281, GO:0021542, GO:0060213, GO:0008306, GO:0043434, GO:0051602, GO:0006974, GO:0009952, GO:0005829, GO:0006977, GO:0006351, GO:0005515, GO:0017148","GO:0005201, GO:0005796, GO:0016021, GO:0005576, GO:0016266, GO:0005886, GO:0030197, GO:0002223"
AKR1C1,MPP7,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0004033, GO:0004032, GO:0008106, GO:0015721, GO:0047006, GO:0047718, GO:0006805, GO:0047023, GO:0042574, GO:0001523, GO:0016491, GO:0044597, GO:0070062, GO:0047086, GO:0051260, GO:0042448, GO:0008202, GO:0030855, GO:0046683, GO:0016229, GO:0007586, GO:0018636, GO:0032052, GO:0071395, GO:0047115, GO:0030299, GO:0042632, GO:0008206, GO:0055114, GO:0047042, GO:0005829, GO:0031406, GO:0016655, GO:0005515, GO:0044598","GO:0042393, GO:0030010, GO:0032947, GO:0031497, GO:0005923, GO:0007049, GO:0005737, GO:0035591, GO:0009967, GO:0005634, GO:0051082, GO:0005654, GO:0097025, GO:0006260, GO:0030054, GO:0033186, GO:0071896, GO:0006281, GO:0031334, GO:0006974, GO:0000790, GO:0019904, GO:0046982, GO:0032991, GO:0005829, GO:0006335, GO:0070830, GO:0045296, GO:0006355, GO:0006351, GO:0005515, GO:0003682, GO:0006334, GO:0005912"
ADAMTSL1,GADD45A,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0006508, GO:0008233, GO:0005576, GO:0005788","GO:0000185, GO:0071260, GO:2000379, GO:0005737, GO:0005654, GO:0071479, GO:0005634, GO:0043065, GO:0042803, GO:0016607, GO:0006469, GO:1900745, GO:0006281, GO:0006915, GO:0007050, GO:0019900, GO:0046330, GO:0006977, GO:0071850, GO:0042770, GO:0006974, GO:0000979, GO:0047485, GO:0051726, GO:0000079, GO:0007098, GO:0005515, GO:0046982"
ANGPT2,BTG2,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0009314, GO:0050900, GO:0009612, GO:0060135, GO:0001525, GO:0050928, GO:0014070, GO:0001666, GO:0005615, GO:0072012, GO:0005634, GO:0030971, GO:0045766, GO:0046872, GO:0010812, GO:0031100, GO:0014823, GO:0043537, GO:0005886, GO:0042995, GO:0048014, GO:0007281, GO:0071363, GO:0009749, GO:0005576, GO:0005515, GO:0005102, GO:0016525, GO:0007165","GO:0006479, GO:0045930, GO:0043524, GO:0031175, GO:0001078, GO:0014070, GO:0005737, GO:0070062, GO:0000122, GO:0005634, GO:0009612, GO:0035914, GO:0021954, GO:2000178, GO:0008285, GO:0006281, GO:0021542, GO:0060213, GO:0008306, GO:0043434, GO:0051602, GO:0006974, GO:0009952, GO:0005829, GO:0006977, GO:0006351, GO:0005515, GO:0017148"
MID1,TNXB,,exp,coexpression,0,,xxxxxx,xxxxxx,"GO:0035372, GO:0008725, GO:0000226, GO:0008270, GO:0043916, GO:0042645, GO:0005874, GO:0005875, GO:0006307, GO:0007389, GO:0005819, GO:0007026, GO:0005654, GO:0016740, GO:0042802, GO:0042803, GO:0052821, GO:0006284, GO:0006281, GO:0008017, GO:0019104, GO:0005881, GO:0060333, GO:0003905, GO:0032874, GO:0006974, GO:0045007, GO:0031625, GO:0052822, GO:0005829, GO:0051219, GO:0005515, GO:0046982, GO:0003684","GO:0005178, GO:0005615, GO:0005583, GO:0048251, GO:0030036, GO:0005622, GO:0030199, GO:0005576, GO:0005515, GO:0032963, GO:0007155, GO:0031012, GO:0008201, GO:0062023, GO:0070062"
