,dbs,evidence type,methods,ntissues,pmids,symbol1,symbol2,uniprot1,uniprot2
36308,,exp,coexpression,11,,POGZ,EFHC1,xxxxxx,xxxxxx
36309,,exp,coexpression,11,,SPI1,IL10RA,xxxxxx,xxxxxx
36310,,exp,coexpression,12,,LUC7L3,DMAP1,xxxxxx,xxxxxx
36311,,exp,coexpression,11,,NNMT,CEBPD,xxxxxx,xxxxxx
36312,,exp,coexpression,10,,HAT1,XRCC6,xxxxxx,xxxxxx
36313,,exp,coexpression,10,,SEM1,SNRPE,xxxxxx,xxxxxx
36314,,exp,coexpression,11,,HNRNPA3,THOC1,xxxxxx,xxxxxx
36315,,exp,coexpression,10,,MRTO4,YKT6,xxxxxx,xxxxxx
36316,,exp,coexpression,10,,LIME1,MSANTD2,xxxxxx,xxxxxx
36317,,exp,coexpression,12,,RRS1,GSPT1,xxxxxx,xxxxxx
36318,,exp,coexpression,19,,PCDHGA2,PCDHGB1,xxxxxx,xxxxxx
36319,,exp,coexpression,10,,ZNF471,ZNF546,xxxxxx,xxxxxx
36320,,exp,coexpression,12,,MAFB,C1QC,xxxxxx,xxxxxx
36321,,exp,coexpression,16,,DCAF13,PIGW,xxxxxx,xxxxxx
36322,,exp,coexpression,13,,EIF4A1,EIF5A,xxxxxx,xxxxxx
36323,,exp,coexpression,11,,N4BP2L1,LRRC59,xxxxxx,xxxxxx
36324,,exp,coexpression,10,,JMJD7-PLA2G4B,ATM,xxxxxx,xxxxxx
36325,,exp,coexpression,10,,SRP72,PSMA5,xxxxxx,xxxxxx
36326,,exp,coexpression,10,,WDR27,ACIN1,xxxxxx,xxxxxx
36327,,exp,coexpression,18,,AMY2B,RNPC3,xxxxxx,xxxxxx
36328,,exp,coexpression,11,,ITGB1,COL4A1,xxxxxx,xxxxxx
36329,,exp,coexpression,10,,ALG3,TRUB2,xxxxxx,xxxxxx
36330,,exp,coexpression,16,,MYDGF,MANF,xxxxxx,xxxxxx
36331,,exp,coexpression,14,,OGT,ZFC3H1,xxxxxx,xxxxxx
36332,,exp,coexpression,13,,PDE12,YRDC,xxxxxx,xxxxxx
36333,,exp,coexpression,12,,SF3B5,CHCHD5,xxxxxx,xxxxxx
36334,,exp,coexpression,11,,EPHX2,TCEA3,xxxxxx,xxxxxx
36335,,exp,coexpression,19,,PTRH1,CFAP157,xxxxxx,xxxxxx
36336,,exp,coexpression,10,,RUNX1,NABP1,xxxxxx,xxxxxx
36337,,exp,coexpression,15,,MRPL13,POMP,xxxxxx,xxxxxx
36338,,exp,coexpression,10,,CDC123,PSMA6,xxxxxx,xxxxxx
36339,,exp,coexpression,12,,AAR2,RBM15B,xxxxxx,xxxxxx
36340,,exp,coexpression,11,,RBM6,SNRNP70,xxxxxx,xxxxxx
36341,,exp,coexpression,10,,RPL29,FAU,xxxxxx,xxxxxx
36342,,exp,coexpression,14,,SIGLEC1,FOLR2,xxxxxx,xxxxxx
36343,,exp,coexpression,12,,ZNF76,PIDD1,xxxxxx,xxxxxx
36344,,exp,coexpression,16,,ADAMTS4,ADAMTS1,xxxxxx,xxxxxx
36345,,exp,coexpression,10,,SYNCRIP,GRWD1,xxxxxx,xxxxxx
36346,,exp,coexpression,11,,AURKAIP1,TACO1,xxxxxx,xxxxxx
36347,,exp,coexpression,10,,CDK5RAP3,DDX39B,xxxxxx,xxxxxx
36348,,exp,coexpression,14,,SPI1,RASGRP4,xxxxxx,xxxxxx
36349,,exp,coexpression,10,,ING4,FOSL1,xxxxxx,xxxxxx
36350,,exp,coexpression,14,,SDHB,ATP5PB,xxxxxx,xxxxxx
36351,,exp,coexpression,10,,MRPL37,SDHB,xxxxxx,xxxxxx
36352,,exp,coexpression,19,,LPCAT3,EMG1,xxxxxx,xxxxxx
36353,,exp,coexpression,13,,CNOT1,HUWE1,xxxxxx,xxxxxx
36354,,exp,coexpression,12,,NOP56,NOP14,xxxxxx,xxxxxx
36355,,exp,coexpression,15,,RBM5,TIAL1,xxxxxx,xxxxxx
36356,,exp,coexpression,15,,RPP21,TRIM39-RPP21,xxxxxx,xxxxxx
36357,,exp,coexpression,14,,RBM5,METTL3,xxxxxx,xxxxxx
36358,,exp,coexpression,10,,HCK,BIN2,xxxxxx,xxxxxx
36359,,exp,coexpression,11,,DDX1,ASNA1,xxxxxx,xxxxxx
36360,,exp,coexpression,12,,PER3,TEF,xxxxxx,xxxxxx
36361,,exp,coexpression,11,,NPIPB5,CEP95,xxxxxx,xxxxxx
36362,,exp,coexpression,11,,MEA1,NDUFA12,xxxxxx,xxxxxx
36363,,exp,coexpression,10,,RRP9,SNRPE,xxxxxx,xxxxxx
36364,,exp,coexpression,10,,PDE12,EXOSC4,xxxxxx,xxxxxx
36365,,exp,coexpression,10,,PER1,KLF9,xxxxxx,xxxxxx
36366,,exp,coexpression,11,,FAM193B,MIB2,xxxxxx,xxxxxx
36367,,exp,coexpression,11,,VAV1,NCF4,xxxxxx,xxxxxx
36368,,exp,coexpression,11,,DMAC1,NDUFA8,xxxxxx,xxxxxx
36369,,exp,coexpression,10,,TIMM9,RWDD1,xxxxxx,xxxxxx
36370,,exp,coexpression,11,,LHFPL6,ANTXR1,xxxxxx,xxxxxx
36371,,exp,coexpression,11,,NDUFAB1,NDUFA2,xxxxxx,xxxxxx
36372,,exp,coexpression,19,,PCDHGC3,PCDHGA12,xxxxxx,xxxxxx
36373,,exp,coexpression,15,,RPL7A,RPS16,xxxxxx,xxxxxx
36374,,exp,coexpression,17,,MDH2,ATP5F1C,xxxxxx,xxxxxx
36375,,exp,coexpression,13,,COL6A3,MMP2,xxxxxx,xxxxxx
36376,,exp,coexpression,12,,ATP5PF,UQCRH,xxxxxx,xxxxxx
36377,,exp,coexpression,10,,ZNF593,EEF1E1,xxxxxx,xxxxxx
36378,,exp,coexpression,16,,COA7,GRWD1,xxxxxx,xxxxxx
36379,,exp,coexpression,11,,MRPL15,C16orf91,xxxxxx,xxxxxx
36380,,exp,coexpression,12,,PARK7,NDUFA8,xxxxxx,xxxxxx
36381,,exp,coexpression,12,,E2F5,C8orf59,xxxxxx,xxxxxx
36382,,exp,coexpression,10,,TTC17,TUBGCP6,xxxxxx,xxxxxx
36383,,exp,coexpression,10,,UQCRC2,ATP5PB,xxxxxx,xxxxxx
36384,,exp,coexpression,15,,MRPS16,MTCH2,xxxxxx,xxxxxx
36385,,exp,coexpression,11,,UBIAD1,COA7,xxxxxx,xxxxxx
36386,,exp,coexpression,10,,DCAF13,IARS,xxxxxx,xxxxxx
36387,,exp,coexpression,13,,PDF,PGAM5,xxxxxx,xxxxxx
36388,,exp,coexpression,16,,COL3A1,COL1A1,xxxxxx,xxxxxx
36389,,exp,coexpression,11,,MRPS35,SNRPC,xxxxxx,xxxxxx
36390,,exp,coexpression,14,,UTP4,RRP15,xxxxxx,xxxxxx
36391,,exp,coexpression,13,,MDH2,NDUFA9,xxxxxx,xxxxxx
36392,,exp,coexpression,15,,LRRC59,SRPRB,xxxxxx,xxxxxx
36393,,exp,coexpression,10,,ASNA1,RAB5C,xxxxxx,xxxxxx
36394,,exp,coexpression,10,,DDR2,MFAP4,xxxxxx,xxxxxx
36395,,exp,coexpression,10,,PDF,PSMD8,xxxxxx,xxxxxx
36396,,exp,coexpression,13,,DDX39B,PAXBP1,xxxxxx,xxxxxx
36397,,exp,coexpression,10,,ING5,MZF1,xxxxxx,xxxxxx
36398,,exp,coexpression,12,,SLIRP,CIAO2B,xxxxxx,xxxxxx
36399,,exp,coexpression,12,,PPAN,ZPR1,xxxxxx,xxxxxx
36400,,exp,coexpression,12,,ATP6AP1,TM9SF2,xxxxxx,xxxxxx
36401,,exp,coexpression,12,,CCT8,CCT5,xxxxxx,xxxxxx
36402,,exp,coexpression,10,,SDC2,COL6A2,xxxxxx,xxxxxx
36403,,exp,coexpression,17,,RPL26,RPL19,xxxxxx,xxxxxx
36404,,exp,coexpression,14,,TRMT6,WDR46,xxxxxx,xxxxxx
36405,,exp,coexpression,19,,HLA-DPB1,HLA-DRA,xxxxxx,xxxxxx
36406,,exp,coexpression,13,,GATAD1,CCNL2,xxxxxx,xxxxxx
36407,,exp,coexpression,11,,ZNF862,RABL2B,xxxxxx,xxxxxx
36408,,exp,coexpression,11,,MRPL12,COX7B,xxxxxx,xxxxxx
36409,,exp,coexpression,10,,ZNF207,OGT,xxxxxx,xxxxxx
36410,,exp,coexpression,12,,CDK5RAP3,DPH7,xxxxxx,xxxxxx
36411,,exp,coexpression,16,,RPL4,RPS16,xxxxxx,xxxxxx
36412,,exp,coexpression,13,,MNDA,CYBB,xxxxxx,xxxxxx
36413,,exp,coexpression,10,,PLS3,GNG11,xxxxxx,xxxxxx
36414,,exp,coexpression,15,,NDUFB9,ATP5F1C,xxxxxx,xxxxxx
36415,,exp,coexpression,18,,RPS13,RPS23,xxxxxx,xxxxxx
36416,,exp,coexpression,12,,PNO1,TIMM17A,xxxxxx,xxxxxx
36417,,exp,coexpression,13,,NDUFS1,DLD,xxxxxx,xxxxxx
36418,,exp,coexpression,12,,UBA52,RPL7A,xxxxxx,xxxxxx
36419,,exp,coexpression,10,,PDCD2L,SURF2,xxxxxx,xxxxxx
36420,,exp,coexpression,11,,TARS,GTPBP4,xxxxxx,xxxxxx
36421,,exp,coexpression,13,,VPS39,DCAF8,xxxxxx,xxxxxx
36422,,exp,coexpression,10,,KLHDC4,DPH7,xxxxxx,xxxxxx
36423,,exp,coexpression,11,,WDR4,NAT10,xxxxxx,xxxxxx
36424,,exp,coexpression,11,,DCN,COL14A1,xxxxxx,xxxxxx
36425,,exp,coexpression,14,,TM9SF2,TMEM59,xxxxxx,xxxxxx
36426,,exp,coexpression,15,,RPL37A,RPSA,xxxxxx,xxxxxx
36427,,exp,coexpression,14,,ECHDC2,SLC25A27,xxxxxx,xxxxxx
36428,,exp,coexpression,13,,JMJD7-PLA2G4B,LUC7L3,xxxxxx,xxxxxx
36429,,exp,coexpression,11,,SAPCD1,PIGL,xxxxxx,xxxxxx
36430,,exp,coexpression,12,,SEC13,SDF2L1,xxxxxx,xxxxxx
36431,,exp,coexpression,17,,PCDHA11,PCDHA1,xxxxxx,xxxxxx
36432,,exp,coexpression,10,,PLEK,LAT2,xxxxxx,xxxxxx
36433,,exp,coexpression,10,,VDAC3,ATP5F1C,xxxxxx,xxxxxx
36434,,exp,coexpression,10,,METTL1,SLC52A2,xxxxxx,xxxxxx
36435,,exp,coexpression,10,,VCP,PSMB2,xxxxxx,xxxxxx
36436,,exp,coexpression,12,,UTP20,RRP15,xxxxxx,xxxxxx
36437,,exp,coexpression,12,,RPL14,RPL10A,xxxxxx,xxxxxx
36438,,exp,coexpression,19,,PCDHGC4,PCDHGB6,xxxxxx,xxxxxx
36439,,exp,coexpression,11,,WDR4,UTP20,xxxxxx,xxxxxx
36440,,exp,coexpression,13,,PLA2G4B,DPH7,xxxxxx,xxxxxx
36441,,exp,coexpression,10,,ADAMTS4,NR4A3,xxxxxx,xxxxxx
36442,,exp,coexpression,15,,ALOX5AP,C1QB,xxxxxx,xxxxxx
36443,,exp,coexpression,10,,CCDC66,RBM39,xxxxxx,xxxxxx
36444,,exp,coexpression,19,,RPL27,RPL31,xxxxxx,xxxxxx
36445,,exp,coexpression,12,,SLC35B1,LRRC59,xxxxxx,xxxxxx
36446,,exp,coexpression,10,,PPOX,ZNF345,xxxxxx,xxxxxx
36447,,exp,coexpression,10,,ATP5MC1,ATP5F1B,xxxxxx,xxxxxx
36448,,exp,coexpression,10,,CLK2,CLK3,xxxxxx,xxxxxx
36449,,exp,coexpression,13,,RPL18A,RPL8,xxxxxx,xxxxxx
36450,,exp,coexpression,15,,EEF1G,RPS6,xxxxxx,xxxxxx
36451,,exp,coexpression,11,,NKTR,MON2,xxxxxx,xxxxxx
36452,,exp,coexpression,14,,CKM,MYH2,xxxxxx,xxxxxx
36453,,exp,coexpression,11,,CLP1,AIMP2,xxxxxx,xxxxxx
36454,,exp,coexpression,12,,KARS,TOMM22,xxxxxx,xxxxxx
36455,,exp,coexpression,13,,EIF3H,EIF3F,xxxxxx,xxxxxx
36456,,exp,coexpression,11,,CARF,CCDC191,xxxxxx,xxxxxx
36457,,exp,coexpression,10,,CCDC47,YME1L1,xxxxxx,xxxxxx
36458,,exp,coexpression,13,,PSMD14,EEF2KMT,xxxxxx,xxxxxx
36459,,exp,coexpression,10,,TMEM147,C1QBP,xxxxxx,xxxxxx
36460,,exp,coexpression,10,,TGFBR2,SWAP70,xxxxxx,xxxxxx
36461,,exp,coexpression,15,,ABCE1,MRTO4,xxxxxx,xxxxxx
36462,,exp,coexpression,10,,IPO4,BMS1,xxxxxx,xxxxxx
36463,,exp,coexpression,17,,RBM5,TIA1,xxxxxx,xxxxxx
36464,,exp,coexpression,15,,HLA-DPA1,HLA-DQB1,xxxxxx,xxxxxx
36465,,exp,coexpression,10,,DTX3L,SP110,xxxxxx,xxxxxx
36466,,exp,coexpression,17,,HCK,WAS,xxxxxx,xxxxxx
36467,,exp,coexpression,12,,KHDC4,TCERG1,xxxxxx,xxxxxx
36468,,exp,coexpression,12,,HNRNPAB,METTL1,xxxxxx,xxxxxx
36469,,exp,coexpression,10,,ABHD15,TP53I13,xxxxxx,xxxxxx
36470,,exp,coexpression,10,,KDELR2,HSP90B1,xxxxxx,xxxxxx
36471,,exp,coexpression,11,,WDR27,ZNF248,xxxxxx,xxxxxx
36472,,exp,coexpression,11,,TXNDC5,TMED9,xxxxxx,xxxxxx
36473,,exp,coexpression,10,,APEH,VPS25,xxxxxx,xxxxxx
36474,,exp,coexpression,10,,TTLL3,APBB3,xxxxxx,xxxxxx
36475,,exp,coexpression,14,,KPNA2,PSME3,xxxxxx,xxxxxx
36476,,exp,coexpression,11,,PUS1,NIFK,xxxxxx,xxxxxx
36477,,exp,coexpression,17,,RPL37,RPS24,xxxxxx,xxxxxx
36478,,exp,coexpression,18,,RPL35,RPL32,xxxxxx,xxxxxx
36479,,exp,coexpression,10,,SLA,APOBR,xxxxxx,xxxxxx
36480,,exp,coexpression,12,,ELOB,TIMM8B,xxxxxx,xxxxxx
36481,,exp,coexpression,13,,NAA20,RPL26L1,xxxxxx,xxxxxx
36482,,exp,coexpression,10,,NAMPT,CEBPD,xxxxxx,xxxxxx
36483,,exp,coexpression,11,,METTL1,FTSJ1,xxxxxx,xxxxxx
36484,,exp,coexpression,10,,MRPL12,TOMM40,xxxxxx,xxxxxx
36485,,exp,coexpression,15,,RPL34,RPL8,xxxxxx,xxxxxx
36486,,exp,coexpression,10,,TNNT1,NRAP,xxxxxx,xxxxxx
36487,,exp,coexpression,12,,RIOK2,SNRPB2,xxxxxx,xxxxxx
36488,,exp,coexpression,10,,MRPS16,VDAC1,xxxxxx,xxxxxx
36489,,exp,coexpression,10,,SSBP1,EIF5AL1,xxxxxx,xxxxxx
36490,,exp,coexpression,10,,WDR27,RSRP1,xxxxxx,xxxxxx
36491,,exp,coexpression,10,,CENPF,ZWINT,xxxxxx,xxxxxx
36492,,exp,coexpression,11,,SEH1L,LTV1,xxxxxx,xxxxxx
36493,,exp,coexpression,16,,CALR,PPIB,xxxxxx,xxxxxx
36494,,exp,coexpression,11,,NDUFS3,COX6A1,xxxxxx,xxxxxx
36495,,exp,coexpression,13,,SEC13,PPIB,xxxxxx,xxxxxx
36496,,exp,coexpression,10,,IFITM1,APOL1,xxxxxx,xxxxxx
36497,,exp,coexpression,10,,TIMP2,FBN1,xxxxxx,xxxxxx
36498,,exp,coexpression,10,,C5orf22,AAR2,xxxxxx,xxxxxx
36499,,exp,coexpression,14,,RRS1,COA7,xxxxxx,xxxxxx
36500,,exp,coexpression,10,,SPIN1,ZBTB4,xxxxxx,xxxxxx
36501,,exp,coexpression,18,,RPL23A,RPL39,xxxxxx,xxxxxx
36502,,exp,coexpression,11,,GART,EIF4A1,xxxxxx,xxxxxx
36503,,exp,coexpression,10,,ROBO4,SCARF1,xxxxxx,xxxxxx
36504,,exp,coexpression,10,,CCT5,C14orf119,xxxxxx,xxxxxx
36505,,exp,coexpression,10,,E2F6,EID2,xxxxxx,xxxxxx
36506,,exp,coexpression,13,,SNRPB2,ERH,xxxxxx,xxxxxx
36507,,exp,coexpression,14,,POGZ,NICN1,xxxxxx,xxxxxx
36508,,exp,coexpression,10,,TOMM40,NARS,xxxxxx,xxxxxx
36509,,exp,coexpression,17,,PCDHA1,PCDHA5,xxxxxx,xxxxxx
36510,,exp,coexpression,12,,CCT8,CCT4,xxxxxx,xxxxxx
36511,,exp,coexpression,13,,RBM5,STAT2,xxxxxx,xxxxxx
36512,,exp,coexpression,15,,SEC61A1,HYOU1,xxxxxx,xxxxxx
36513,,exp,coexpression,10,,PSME3,ARHGDIA,xxxxxx,xxxxxx
36514,,exp,coexpression,11,,TOMM40,GARS,xxxxxx,xxxxxx
36515,,exp,coexpression,12,,IPO4,PSMC4,xxxxxx,xxxxxx
36516,,exp,coexpression,12,,UBA52,RPL34,xxxxxx,xxxxxx
36517,,exp,coexpression,12,,PSMA2,STRAP,xxxxxx,xxxxxx
36518,,exp,coexpression,10,,ATP5MC3,MRPS18A,xxxxxx,xxxxxx
36519,,exp,coexpression,12,,RPS12,RPL13,xxxxxx,xxxxxx
36520,,exp,coexpression,11,,KPNA2,C1QBP,xxxxxx,xxxxxx
36521,,exp,coexpression,19,,JMJD7-PLA2G4B,PLA2G4B,xxxxxx,xxxxxx
36522,,exp,coexpression,10,,AMT,SH2B1,xxxxxx,xxxxxx
36523,,exp,coexpression,12,,CYBB,SASH3,xxxxxx,xxxxxx
36524,,exp,coexpression,10,,ZNF599,ZBTB26,xxxxxx,xxxxxx
36525,,exp,coexpression,10,,ZNF528,ZNF84,xxxxxx,xxxxxx
36526,,exp,coexpression,18,,RPS25,RPL11,xxxxxx,xxxxxx
36527,,exp,coexpression,10,,SLC25A3,AFG3L2,xxxxxx,xxxxxx
36528,,exp,coexpression,11,,YRDC,NRAS,xxxxxx,xxxxxx
36529,,exp,coexpression,11,,PPM1G,URB2,xxxxxx,xxxxxx
36530,,exp,coexpression,19,,PIGY,PYURF,xxxxxx,xxxxxx
36531,,exp,coexpression,10,,COPB1,CTR9,xxxxxx,xxxxxx
36532,,exp,coexpression,10,,SASH3,IRF5,xxxxxx,xxxxxx
36533,,exp,coexpression,11,,XPO5,PUS7,xxxxxx,xxxxxx
36534,,exp,coexpression,13,,FBXL18,MSMP,xxxxxx,xxxxxx
36535,,exp,coexpression,18,,ATG10,RPL23,xxxxxx,xxxxxx
36536,,exp,coexpression,13,,TBL2,SURF4,xxxxxx,xxxxxx
36537,,exp,coexpression,16,,RPL6,RPL23,xxxxxx,xxxxxx
36538,,exp,coexpression,10,,EIF3I,TOMM5,xxxxxx,xxxxxx
36539,,exp,coexpression,13,,GGA3,ACIN1,xxxxxx,xxxxxx
36540,,exp,coexpression,13,,GRWD1,CYP27B1,xxxxxx,xxxxxx
36541,,exp,coexpression,11,,DNAJB11,PPIB,xxxxxx,xxxxxx
36542,,exp,coexpression,10,,NUP210,LIG1,xxxxxx,xxxxxx
36543,,exp,coexpression,10,,BICRAL,EME1,xxxxxx,xxxxxx
36544,,exp,coexpression,10,,COL6A3,FKBP10,xxxxxx,xxxxxx
36545,,exp,coexpression,11,,GRWD1,TFAM,xxxxxx,xxxxxx
36546,,exp,coexpression,11,,EZH1,TSC1,xxxxxx,xxxxxx
36547,,exp,coexpression,12,,ZNF90,RPL29,xxxxxx,xxxxxx
36548,,exp,coexpression,11,,GDPD3,MBTPS2,xxxxxx,xxxxxx
36549,,exp,coexpression,10,,GRWD1,UMPS,xxxxxx,xxxxxx
36550,,exp,coexpression,12,,COX7A2,NDUFS6,xxxxxx,xxxxxx
36551,,exp,coexpression,11,,ISLR,EPB41L2,xxxxxx,xxxxxx
36552,,exp,coexpression,13,,UQCR10,NDUFS6,xxxxxx,xxxxxx
36553,,exp,coexpression,12,,LILRA6,FCGR2A,xxxxxx,xxxxxx
36554,,exp,coexpression,12,,CDK5RAP3,OGT,xxxxxx,xxxxxx
36555,,exp,coexpression,17,,RPS13,RPL41,xxxxxx,xxxxxx
36556,,exp,coexpression,12,,TRMT6,PSMC4,xxxxxx,xxxxxx
36557,,exp,coexpression,10,,ZNF593,TIMM50,xxxxxx,xxxxxx
36558,,exp,coexpression,16,,HSP90AA1,DNAJA1,xxxxxx,xxxxxx
36559,,exp,coexpression,12,,MRPL12,ATP5MC3,xxxxxx,xxxxxx
36560,,exp,coexpression,19,,RPL14,RPL24,xxxxxx,xxxxxx
36561,,exp,coexpression,10,,EID2,C16orf91,xxxxxx,xxxxxx
36562,,exp,coexpression,10,,GORASP2,MRPL3,xxxxxx,xxxxxx
36563,,exp,coexpression,10,,CWC27,MRPL51,xxxxxx,xxxxxx
36564,,exp,coexpression,17,,RRP9,DPH2,xxxxxx,xxxxxx
36565,,exp,coexpression,14,,PPM1G,PSMA5,xxxxxx,xxxxxx
36566,,exp,coexpression,10,,MRPS12,YKT6,xxxxxx,xxxxxx
36567,,exp,coexpression,10,,FAM193B,RIOX1,xxxxxx,xxxxxx
36568,,exp,coexpression,14,,SLIRP,ELOC,xxxxxx,xxxxxx
36569,,exp,coexpression,10,,PDHB,DLD,xxxxxx,xxxxxx
36570,,exp,coexpression,10,,LRRC59,IDS,xxxxxx,xxxxxx
36571,,exp,coexpression,11,,NIP7,FASTKD5,xxxxxx,xxxxxx
36572,,exp,coexpression,13,,AIMP2,EEF2KMT,xxxxxx,xxxxxx
36573,,exp,coexpression,12,,PLA2G4B,NEIL1,xxxxxx,xxxxxx
36574,,exp,coexpression,15,,ATP5PF,COX7B,xxxxxx,xxxxxx
36575,,exp,coexpression,12,,ZNF83,PSME3,xxxxxx,xxxxxx
36576,,exp,coexpression,12,,KLRK1,CD247,xxxxxx,xxxxxx
36577,,exp,coexpression,10,,PNRC1,ARID5A,xxxxxx,xxxxxx
36578,,exp,coexpression,19,,TBC1D3K,TBC1D3G,xxxxxx,xxxxxx
36579,,exp,coexpression,12,,FAN1,STX16,xxxxxx,xxxxxx
36580,,exp,coexpression,10,,IPO4,LRRC59,xxxxxx,xxxxxx
36581,,exp,coexpression,12,,NDUFS3,MDH1,xxxxxx,xxxxxx
36582,,exp,coexpression,13,,PSMD14,TOMM40,xxxxxx,xxxxxx
36583,,exp,coexpression,10,,PTRH2,SNRPD1,xxxxxx,xxxxxx
36584,,exp,coexpression,12,,COX7A2,NDUFS3,xxxxxx,xxxxxx
36585,,exp,coexpression,10,,ZMAT1,HNRNPAB,xxxxxx,xxxxxx
36586,,exp,coexpression,10,,LMBR1L,PDSS2,xxxxxx,xxxxxx
36587,,exp,coexpression,13,,GPX8,COL1A2,xxxxxx,xxxxxx
36588,,exp,coexpression,10,,ZMIZ2,ZNF789,xxxxxx,xxxxxx
36589,,exp,coexpression,11,,TRAM1,TMED2,xxxxxx,xxxxxx
36590,,exp,coexpression,10,,TMEM147,CCT6A,xxxxxx,xxxxxx
36591,,exp,coexpression,11,,PSMG1,MRPS12,xxxxxx,xxxxxx
36592,,exp,coexpression,12,,RBM6,MSANTD2,xxxxxx,xxxxxx
36593,,exp,coexpression,10,,MRM3,TFB2M,xxxxxx,xxxxxx
36594,,exp,coexpression,10,,FSTL1,VIM,xxxxxx,xxxxxx
36595,,exp,coexpression,10,,MRPL15,MRPS10,xxxxxx,xxxxxx
36596,,exp,coexpression,11,,GABBR1,CSAD,xxxxxx,xxxxxx
36597,,exp,coexpression,18,,FH,UQCRC1,xxxxxx,xxxxxx
36598,,exp,coexpression,11,,MEA1,CWC27,xxxxxx,xxxxxx
36599,,exp,coexpression,10,,FSTL3,RAB31,xxxxxx,xxxxxx
36600,,exp,coexpression,10,,TRA2A,TIAL1,xxxxxx,xxxxxx
36601,,exp,coexpression,14,,CCNL2,NPHP3-ACAD11,xxxxxx,xxxxxx
36602,,exp,coexpression,10,,CDK5RAP3,OSGEP,xxxxxx,xxxxxx
36603,,exp,coexpression,12,,BYSL,NOL10,xxxxxx,xxxxxx
36604,,exp,coexpression,10,,MTIF2,MRPS33,xxxxxx,xxxxxx
36605,,exp,coexpression,11,,LRRC25,LILRB2,xxxxxx,xxxxxx
36606,,exp,coexpression,11,,ARMCX4,GPRASP1,xxxxxx,xxxxxx
36607,,exp,coexpression,14,,CDK10,CENPT,xxxxxx,xxxxxx
36608,,exp,coexpression,14,,UQCRFS1,PSMD8,xxxxxx,xxxxxx
36609,,exp,coexpression,13,,TIMM17A,PSMD8,xxxxxx,xxxxxx
36610,,exp,coexpression,11,,RPN1,UGGT1,xxxxxx,xxxxxx
36611,,exp,coexpression,10,,AFG3L2,AIMP2,xxxxxx,xxxxxx
36612,,exp,coexpression,10,,AIMP2,NARS,xxxxxx,xxxxxx
36613,,exp,coexpression,13,,TMED2,MANF,xxxxxx,xxxxxx
36614,,exp,coexpression,13,,ITPKC,DDX21,xxxxxx,xxxxxx
36615,,exp,coexpression,11,,TOMM7,RPL37,xxxxxx,xxxxxx
36616,,exp,coexpression,18,,RPS12,EEF1B2,xxxxxx,xxxxxx
36617,,exp,coexpression,11,,ZNF133,METTL17,xxxxxx,xxxxxx
36618,,exp,coexpression,11,,NPIPB5,LUC7L3,xxxxxx,xxxxxx
36619,,exp,coexpression,10,,PNPLA7,YPEL1,xxxxxx,xxxxxx
36620,,exp,coexpression,10,,GALT,AAAS,xxxxxx,xxxxxx
36621,,exp,coexpression,10,,CCDC14,CCNL2,xxxxxx,xxxxxx
36622,,exp,coexpression,13,,SNRPC,MRPL3,xxxxxx,xxxxxx
36623,,exp,coexpression,10,,PARVG,CLEC7A,xxxxxx,xxxxxx
36624,,exp,coexpression,10,,CPSF3,MRPL3,xxxxxx,xxxxxx
36625,,exp,coexpression,10,,COPS7B,RABL2A,xxxxxx,xxxxxx
36626,,exp,coexpression,12,,ZNF302,LUC7L3,xxxxxx,xxxxxx
36627,,exp,coexpression,11,,MRPL13,DCTPP1,xxxxxx,xxxxxx
36628,,exp,coexpression,10,,NIP7,C1QBP,xxxxxx,xxxxxx
36629,,exp,coexpression,10,,CDC123,PGAM1,xxxxxx,xxxxxx
36630,,exp,coexpression,14,,DRG1,ZNF622,xxxxxx,xxxxxx
36631,,exp,coexpression,14,,GART,BYSL,xxxxxx,xxxxxx
36632,,exp,coexpression,10,,SNRPB2,TIMM17A,xxxxxx,xxxxxx
36633,,exp,coexpression,11,,CTU2,SLC25A32,xxxxxx,xxxxxx
36634,,exp,coexpression,19,,PCDHGA6,PCDHGA11,xxxxxx,xxxxxx
36635,,exp,coexpression,14,,URB2,UTP15,xxxxxx,xxxxxx
36636,,exp,coexpression,11,,NDUFC2-KCTD14,MRPL40,xxxxxx,xxxxxx
36637,,exp,coexpression,12,,CCR1,MS4A4A,xxxxxx,xxxxxx
36638,,exp,coexpression,16,,RPL24,RPL13A,xxxxxx,xxxxxx
36639,,exp,coexpression,14,,EIF3L,NOP53,xxxxxx,xxxxxx
36640,,exp,coexpression,11,,SFI1,RBM5,xxxxxx,xxxxxx
36641,,exp,coexpression,18,,RPS3A,RPL31,xxxxxx,xxxxxx
36642,,exp,coexpression,14,,PSMB7,SEM1,xxxxxx,xxxxxx
36643,,exp,coexpression,11,,PSMB3,ELOC,xxxxxx,xxxxxx
36644,,exp,coexpression,11,,MDH2,NDUFA8,xxxxxx,xxxxxx
36645,,exp,coexpression,12,,ZSCAN26,C1orf123,xxxxxx,xxxxxx
36646,,exp,coexpression,11,,PTRHD1,TIMM13,xxxxxx,xxxxxx
36647,,exp,coexpression,10,,ADRM1,RPL26L1,xxxxxx,xxxxxx
36648,,exp,coexpression,11,,MORC3,ATG16L2,xxxxxx,xxxxxx
36649,,exp,coexpression,13,,TGIF2-RAB5IF,MRPS12,xxxxxx,xxxxxx
